campus,method,year,month,day,site,side,zone,transect,classcode,size,depth,observer,count
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,8.7,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,8.8,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,8.9,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9.1,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9.2,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9.3,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9.4,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9.5,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9.8,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,9.9,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,10,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,10.1,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,10.4,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,10.7,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,10.9,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,MESFRAAD,11.1,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,0.4,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,0.5,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,0.6,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,0.7,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,0.8,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.1,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.2,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.3,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.4,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.5,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.6,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.7,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.8,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,1.9,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.1,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.2,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.3,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.4,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.5,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.6,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.7,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.8,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,2.9,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.1,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.2,12.2,CONNOR TILMAN,6
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.3,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.4,12.2,CONNOR TILMAN,5
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.5,12.2,CONNOR TILMAN,6
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.6,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.7,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.8,12.2,CONNOR TILMAN,5
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,3.9,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4,12.2,CONNOR TILMAN,7
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.1,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.2,12.2,CONNOR TILMAN,9
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.3,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.4,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.5,12.2,CONNOR TILMAN,4
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.6,12.2,CONNOR TILMAN,7
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.7,12.2,CONNOR TILMAN,7
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.8,12.2,CONNOR TILMAN,7
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,4.9,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.1,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.2,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.3,12.2,CONNOR TILMAN,7
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.4,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.5,12.2,CONNOR TILMAN,5
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.6,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.7,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,5.8,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,6,12.2,CONNOR TILMAN,3
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,6.1,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,6.2,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,6.3,12.2,CONNOR TILMAN,2
UCSB,SBTL_SIZEFREQ,2007,9,11,SCI_FORNEY,W,OUTER,2,STRPURAD,6.4,12.2,CONNOR TILMAN,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,1.4,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,1.5,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,1.7,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,1.8,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,1.9,8.5,PETER CARLSON,4
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.1,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.2,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.3,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.4,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.5,8.5,PETER CARLSON,5
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.6,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.8,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,2.9,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,3,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,3.1,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,3.2,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,3.3,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,3.4,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,3.5,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,3.8,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,4,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,4.5,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,4.6,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,4.7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,5,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,5.2,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,5.4,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,5.5,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,5.6,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,5.7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,5.9,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.1,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.2,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.3,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.4,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.5,8.5,PETER CARLSON,4
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.6,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.8,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,6.9,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.1,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.2,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.3,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.4,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.5,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.6,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.8,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,7.9,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.1,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.2,8.5,PETER CARLSON,4
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.3,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.4,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.5,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.6,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.8,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,8.9,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,9,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,9.1,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,9.3,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,9.5,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,9.6,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,MESFRAAD,10,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,1,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,1.1,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,1.4,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,1.6,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,1.7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,1.8,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,1.9,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,2.2,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,2.4,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,2.5,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,2.9,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,3.1,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,3.2,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,3.4,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,3.5,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,3.6,8.5,PETER CARLSON,4
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,3.7,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,3.8,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.1,8.5,PETER CARLSON,7
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.2,8.5,PETER CARLSON,3
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.3,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.4,8.5,PETER CARLSON,6
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.5,8.5,PETER CARLSON,8
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.6,8.5,PETER CARLSON,4
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.7,8.5,PETER CARLSON,7
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.8,8.5,PETER CARLSON,8
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,4.9,8.5,PETER CARLSON,7
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5,8.5,PETER CARLSON,5
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.1,8.5,PETER CARLSON,5
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.2,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.3,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.4,8.5,PETER CARLSON,5
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.5,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.6,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.7,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.8,8.5,PETER CARLSON,2
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,5.9,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,6,8.5,PETER CARLSON,4
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,6.1,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,6,5,SCI_VALLEY,CEN,OUTER,2,STRPURAD,6.3,8.5,PETER CARLSON,1
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,1.5,13.4,SPENCER MCCLINTOCK,1
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,1.9,13.4,SPENCER MCCLINTOCK,3
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,2.1,13.4,SPENCER MCCLINTOCK,3
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,2.2,13.4,SPENCER MCCLINTOCK,2
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,2.4,13.4,SPENCER MCCLINTOCK,3
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,2.7,13.4,SPENCER MCCLINTOCK,1
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,2.8,13.4,SPENCER MCCLINTOCK,1
UCSB,SBTL_SIZEFREQ,2008,7,7,SMI_CUYLER,E,OUTER,2,MESFRAAD,2.9,13.4,SPENCER MCCLINTOCK,1
